gameId,day,week,month,age,Addiction coefficient,social_activities,award_4_login,award_4_level
51,22.23396760834674,101.18008925686902,114.93576606790396,23,0.36320838186283516,1,0,1
18,6.983752941903607,147.33387987621208,253.32503211141156,21,0.5035523983013656,0,1,1
95,20.9405728673078,86.0519242562818,501.93382603462567,35,0.5684292784091933,1,0,0
71,23.101298573899392,152.01125018437054,452.8653123508821,20,0.6717949261513162,1,1,0
36,79.0,223.0,775.0,15,0.7896182495344507,0,0,0
75,2.496537025926818,164.63721390639273,630.7727572567461,42,0.7216099686346973,0,1,0
92,16.73454834884963,161.45354819686625,565.3820648542257,78,0.7685803877526094,0,1,1
30,14.58503081300622,98.32485619326246,75.63280620974348,34,0.1280805262207499,0,0,0
19,1.1570991496143286,86.27559263577342,663.3586114596613,27,0.6968661007666922,0,0,1
78,4.957200551238807,92.32022120480178,89.07922955218362,35,0.3335530640577176,1,0,1
7,13.600821758992463,66.70112671847414,719.8465574286298,4,0.832157048659969,0,1,1
72,11.321802869190977,160.51312130716005,582.8845834917012,83,0.8813449822833883,1,1,1
78,19.295206098322378,108.12304415339135,99.5308101689823,53,0.3547041442015269,0,1,1
95,10.67962272373988,27.445749261603535,608.4117119886113,47,0.8153083858936794,1,1,1
14,20.074126461950335,111.65517330328886,345.59738440595567,68,0.6576064290487473,1,1,1
48,7.764514689156452,55.98848980784017,190.39021038029338,45,0.2928698016935263,1,0,0
34,16.773994489954134,43.01504147194153,504.1593090073558,85,0.4415133830982656,0,0,0
77,4.043056999064179,93.94668865877172,655.3040618208421,38,0.6957739954648168,1,0,0
97,7.536889095375777,109.26781035171906,76.34581881130914,54,0.2346452647093013,0,0,1
41,20.9707646825427,34.40651422815451,349.4783219317947,51,0.5105660851671076,1,0,1
37,12.95728543842985,48.267625657305224,676.3075157889634,57,0.784566051421957,1,0,1
46,19.682430759675867,57.83469979091082,705.608855242701,88,0.8157695191563725,1,1,0
37,3.787162852543336,149.15217237037527,516.4562311934949,45,0.618592622395499,0,0,1
44,3.5253320455826156,143.26664147196183,47.98374910864507,83,0.23304409926295594,1,0,0
43,19.282065863708386,25.377634558286637,534.5885516820687,55,0.6552175870007073,0,1,1
40,16.40235228912772,78.46158391121894,520.2919854157168,69,0.6776992622227214,1,0,1
7,12.613828376684173,47.823761126595286,278.4885354595867,72,0.4601131483069597,0,1,1
22,13.034410555611831,63.13247778099104,416.8308127972736,56,0.48286845204054013,0,0,1
73,13.775174433466248,80.03713960405956,156.33111189015244,46,0.28177502435063473,1,0,0
90,16.182833436092636,140.60655826025635,515.4495755297608,90,0.6142225002067377,0,0,1
58,5.3918616720617205,23.74113323685522,146.2602358980407,49,0.23551217455232312,0,0,1
89,0.7594130384851558,152.24649331936052,403.1036445232003,10,0.6277664167254075,0,1,1
92,14.522072275789201,138.1674148444125,662.5596046136327,15,0.832214345508641,0,1,1
82,3.521699827855847,70.54614425736453,303.24330865459655,87,0.4936093980659235,0,1,1
17,14.237475488508338,127.00964429434768,621.2186534993243,72,0.7912147402499452,1,0,1
74,18.1641249294685,31.407542186515652,159.72814496574762,6,0.35356250301512765,1,1,0
95,8.257563663949927,53.067300228767735,566.8406050340153,22,0.5977446119237355,1,0,0
77,23.094433621299462,60.25309021696262,247.9390458975038,43,0.34503291824573284,0,1,0
36,1.8962749076607412,95.82923144968575,407.6709434858646,17,0.594901662638503,1,1,0
87,21.899572068920275,46.659221206827254,652.5241871933365,7,0.6655982716489846,0,0,1
8,21.31413177706078,128.97817227095422,264.7221084640266,87,0.3032090675574272,0,0,0
7,18.671396155782627,95.19724201389678,119.09230599233078,79,0.26211483378052064,1,0,0
53,11.59658521247284,119.56045576646532,354.71436356789707,75,0.6688052044419166,1,1,1
93,12.696813396009633,166.75491446705183,534.3894908421476,17,0.7461277345978743,1,0,1
100,5.675123083034881,21.26134961222707,674.960970761989,45,0.8646805779188365,1,1,1
27,4.385352097357948,97.49523766353774,693.1813583918208,79,0.8290016681325486,0,1,1
59,21.53049890382751,79.12241558517533,52.708031802013,47,0.1980196052556368,1,0,0
72,2.7824266839400122,50.55065932113988,111.23863851665496,6,0.32402811442882723,0,1,1
2,0.1830291193300111,100.93866269965758,307.85235881075135,58,0.6166293370065647,1,1,1
87,20.713628194880375,143.0389605338271,372.74471321648844,14,0.4002828504396744,0,0,0
18,8.041211388838146,108.56029592607419,622.8503675161036,57,0.5795097678937515,0,0,0
43,0.9031062684471838,165.56558570171208,365.980070318221,46,0.6062258055089572,0,1,1
95,20.222383565091853,101.540401176901,451.54037820398173,69,0.5373510510951637,1,0,0
95,18.686179582683785,47.3941689594396,628.4830917640493,78,0.7459671368641718,0,1,1
81,80.0,224.0,776.0,35,0.7912476722532589,0,0,0
72,5.0103956623901205,27.97001458703962,504.28328648980016,18,0.6298917179985299,1,0,1
8,8.51691327691629,59.82766486052165,188.56948012789164,7,0.2940112852306617,1,0,0
31,8.752883902016098,10.99380990027812,712.8363813338899,23,0.6893475375048428,0,0,1
36,5.254831422114584,85.59496831477256,98.64335742635822,34,0.23701025239038573,0,1,0
38,9.088593653176606,66.46523083748339,553.0647891300023,27,0.595389065143665,0,0,1
74,1.899589291766211,46.63461598550472,286.3169422027833,19,0.46397018970516557,1,1,0
1,17.177199496008917,97.02220304323176,102.65381383124192,61,0.3496681928718813,1,0,1
38,8.987638537263951,101.70953884510158,694.0810905533975,39,0.7332313483890271,0,0,1
26,10.471840127031445,27.59238522759808,80.43516007069623,79,0.18522160776853663,0,0,1
92,0.9480537695036357,84.49197942094789,668.0498578834508,42,0.7994915462312348,1,0,1
4,1.5848720879346336,104.10582024609664,516.6748202680892,44,0.6890520433167917,1,0,1
33,2.1336923191447337,45.97649771410406,183.7928793230194,14,0.180051875198664,0,0,0
89,23.428468495503285,78.55605465192603,265.5377023194689,70,0.3713544783729949,0,0,1
22,22.71098620244245,26.414625111895,665.7346704416881,54,0.6632984141529152,0,0,1
8,1.53224605163906,46.39130825291036,593.187240388686,49,0.6137624712999761,0,1,0
95,3.7996156474128746,160.21021806063413,555.1271512786111,42,0.6573075817034691,0,1,0
35,22.370575264083858,78.5542210171143,664.059842710376,47,0.7958614224904783,1,0,1
46,9.008045990203534,158.40092688978083,259.3489852353067,40,0.5160031833817742,1,0,1
34,21.618866943552106,20.602493394830574,364.5105180414987,67,0.4139215552866055,0,0,1
52,18.578988401938155,102.02393001771067,147.79334411922076,61,0.189932262650889,0,0,0
33,4.759234458394722,135.51391588480504,254.05389688537798,59,0.2960798574714044,0,0,0
57,13.96458729258171,34.37926387967888,128.25665209570323,32,0.22917491440942026,0,0,1
79,22.623904146678154,74.00992803043438,333.7956674104221,22,0.423870895559676,0,1,0
10,7.90290361562089,142.6496291195456,174.9800844660813,6,0.3368205981603694,0,0,1
70,2.6601316840012768,69.85530051932686,157.77760764581691,14,0.37450618258688906,1,1,0
44,12.11615380875064,70.58618664967763,605.6479501098992,50,0.741408392846804,1,0,1
75,5.258467843500403,38.0064396565364,96.52532629409237,58,0.3042685289939654,1,0,1
54,1.7573016102084855,50.67799078198489,69.8758497093096,51,0.09024533503242255,0,0,0
23,20.459829034250845,106.6072755740669,349.14881705774127,21,0.45727260512883083,0,1,0
31,3.2296780780864163,14.815775208261606,73.89729741182599,8,0.27038768300260335,0,1,1
22,16.206052632541535,22.95842657065449,104.65673297823692,85,0.30286927296658306,0,1,1
19,3.1871300248504832,161.42161570727393,566.2343545648426,89,0.767046498131916,1,1,0
3,2.3662881331477044,65.97513170836898,587.1452104532764,47,0.6217399923331246,1,0,0
62,2.199683544606228,163.1993091035775,393.93450598919793,37,0.6276696031036857,1,1,0
52,4.13750581589743,164.75648847829808,637.3811535317154,28,0.8273390268089773,0,1,1
74,2.3589294836456522,112.63405234990981,425.03844862661964,85,0.6200794151330233,0,1,1
9,16.03070677996813,16.836485911432845,711.419204208713,76,0.6931868878092378,0,0,1
68,4.87188197105642,162.99273494574868,342.56614847190576,69,0.4861199941525852,0,0,1
59,3.8792701959964733,114.61323295724101,67.8222877570718,58,0.13058904761806883,0,0,0
92,13.900404104856257,13.945596301836288,529.1410432282702,33,0.6424514906465284,1,0,1
93,6.766567777252479,145.9058942282681,548.7807439425023,66,0.7432974173840748,1,1,0
33,9.552661987065749,64.08046024531879,563.7825412552515,4,0.7026422361432074,0,1,1
80,8.937922421352424,0.13762270857732073,166.24523822192032,54,0.4369879476386602,1,1,1
8,8.055451509961383,23.070852900478585,341.1096602761729,73,0.3942553573428581,0,0,1
54,7.801927476290055,63.0697491048489,412.00216556716606,19,0.5780410209990832,1,1,0
26,5.1078741432776305,59.52821235017617,371.8160228739299,17,0.5425536747065973,1,1,0
23,13.536262799775644,1.6694293105249898,170.9299045703155,8,0.24255224674707102,1,0,0
29,2.552407728378901,110.49913965171031,92.34557766071504,11,0.24767080964784838,0,1,0
36,22.43501191895549,153.04240476415538,107.25625403283918,44,0.2907868088449351,1,0,0
78,81.0,225.0,777.0,59,0.9928770949720672,1,0,1
82,20.275918721485212,27.91204569164875,37.21314151480698,65,0.251813981923529,1,1,0
41,14.823371335521685,117.1247195100961,303.6281433070885,74,0.42612292275091807,0,1,0
72,22.299663686663663,68.14585354286922,241.1890201834286,32,0.5445483531523972,1,1,1
8,7.419141506381993,47.099480768580676,73.41294064939346,23,0.2917172340501327,1,0,1
69,0.35405429244424536,24.827363908330078,396.63189389884974,71,0.539379908192274,0,1,1
56,1.4725736203168305,14.120469277666249,209.4501512724366,54,0.28008464733827176,1,0,0
72,11.077420627228332,6.288114002365036,345.78270324557633,33,0.5876164746287708,1,1,1
30,2.655927918420333,123.2805865329804,297.038620035137,21,0.4227839762472576,0,1,0
22,3.887749253222654,62.89044082540149,211.50332511870994,22,0.41393768545248244,0,1,1
72,9.665114265428112,87.06480676378678,705.7278600263694,12,0.8332855095476479,1,1,0
7,22.274967680826848,50.382117803967034,533.0858733602547,86,0.6707781573530209,1,1,0
52,21.478947895497143,144.50132788118793,701.9621786479318,88,0.9695778880032437,1,1,1
15,14.36600261432486,108.74662223099591,691.2088233638474,51,0.8363541959614249,1,0,1
13,20.699737927762108,98.95724173098732,668.536733751904,40,0.9125346046387015,1,1,1
96,4.833421261849558,135.81765466396013,13.921796736079104,24,0.30065156343544225,1,0,1
35,18.117907186676785,2.240370102908921,318.2611005392165,84,0.4637033108021593,1,0,1
13,15.716302983373033,7.979118947196289,42.91912548864319,46,0.14272809226041944,0,1,0
92,21.94691844622783,0.6913688606704662,438.0664234837402,58,0.3609243849896014,0,0,0
45,17.343877860457127,162.17079886970947,118.70235407824698,87,0.3052321207195928,0,1,0
64,7.96098563560759,25.625992537305898,596.856167412497,64,0.6042649103801493,0,0,1
46,12.158746301122392,92.04981945748266,511.1306163033633,47,0.4784003198215802,0,0,0
26,17.173257658418546,106.41073576601079,697.5605495698446,64,0.6404639813780679,0,0,0
27,10.136517293995796,39.47043568038536,639.6196475513946,3,0.6484826695625598,1,0,0
15,11.032012524559637,54.52470161812225,177.736486001291,15,0.38213903033111096,1,1,0
69,14.333261389883711,77.61712421306132,493.2883477392597,30,0.5548115567637103,1,0,0
27,14.549131543999358,75.72291583960447,421.18523296630786,33,0.594868918019965,1,0,1
34,12.073363402859155,132.11959361803062,444.7925994808493,80,0.6504563116143994,0,1,1
13,18.15849495678465,123.70678597479065,536.1625861877392,51,0.7204047948920508,1,1,0
84,2.8480743266706643,34.44386440431441,87.44301165928646,47,0.3941543326741742,1,1,1
88,15.10425847112852,62.71832327461834,210.96268323189807,88,0.3152126809614443,0,1,0
19,19.186880079069347,5.244877420066665,358.29553156191173,28,0.4984522423878553,0,1,1
98,21.4516214680238,101.21783343494086,61.32932876316951,20,0.31943173168448424,0,1,1
24,4.287970824641691,76.33570324461459,613.9068075731551,90,0.8506087931024704,1,1,1
51,21.06488160790952,85.95361799299516,715.5885827896363,14,0.7424524178933078,1,0,0
14,13.77599871833604,76.92864363546634,522.0199742475302,80,0.5776800072505811,1,0,0
4,16.23546093679587,134.20135153094975,668.1374059595395,87,0.6344528695998147,0,0,0
28,18.093388605670512,65.12037259276556,22.867971670936598,17,0.2640224199562363,1,0,1
86,17.15323260993641,151.40737047634423,451.88186948569154,45,0.4696309225699812,0,0,0
44,12.36542852001623,78.76977646519536,244.6755176237962,6,0.3526944799231483,0,1,0
14,22.8892874590964,49.15758774248243,525.0622514644896,3,0.5635432092704915,0,0,1
87,19.316113009422935,85.1631440596755,253.31203959227932,85,0.46503031216170043,1,0,1
64,6.763157002692292,65.99355848859719,41.75973719036654,66,0.2781366978203537,1,1,0
90,22.632161842156123,42.492836009588245,557.3457296640925,76,0.5854591498930819,0,0,1
43,4.36666928733637,50.35712528386232,258.0093431184714,38,0.34373587528179694,1,0,0
71,14.641382921097627,157.9071205134579,94.50088531755694,81,0.2822956247890828,1,0,0
19,1.9904196206781695,136.31368558591282,370.8014562296627,84,0.491265528440142,1,0,0
59,0.7916479196588257,80.75001197844352,373.6092479897774,39,0.6571430528509367,1,1,1
62,18.307173906204643,18.698663429877374,42.728437326177016,87,0.2499815665688127,0,1,1
76,13.888667946086791,42.53857689812599,131.0003455280637,38,0.3367158501455392,1,0,1
12,82.0,226.0,778.0,17,0.9945065176908752,0,1,1
33,12.498317525584714,150.0662855611973,620.6257104209785,54,0.8054758864787445,1,1,0
31,2.968430725379335,137.80312038046466,18.235940199424032,69,0.3051565245044345,0,1,1
10,8.54332660089381,35.483348890500835,354.4129489429048,73,0.6132632743980901,1,1,1
9,16.136652366034042,17.44644293910847,51.232227257531015,17,0.255739872506305,1,0,1
93,21.554821516906586,94.91318498751903,177.93519595945074,85,0.41033949694715216,1,0,1
12,5.7522720754834715,85.7281124276958,39.57328307088379,57,0.389053025139311,1,1,1
79,8.385873167411233,1.5680751766439212,233.4212948696886,84,0.29255941660980006,0,1,0
2,0.13932140177278463,57.36940160783977,497.94692337829696,63,0.5430973187400446,1,0,0
44,16.27067074117619,63.71086875628546,112.78459373950726,29,0.23606284453554424,1,0,0
45,20.473517871530472,18.27944737771818,446.98181305350073,86,0.4794111407949103,1,0,0
33,0.2401947687278181,89.54126561162411,175.59191813478634,12,0.40145609718864267,1,1,0
5,19.59719880347172,124.75572849084111,296.99654428920724,56,0.4264715977534941,0,0,1
94,19.6023486084704,32.82020314526161,206.66963465336568,43,0.29296134406877133,1,0,0
42,6.134367084348743,57.340176366259286,7.07149651783193,89,0.1441333306789995,0,1,0
64,5.128349417092039,102.98144246430061,683.430373628756,15,0.8247542344489414,1,1,0
43,17.90728645892015,118.98047865470052,319.5757179194947,89,0.4408276195234258,0,0,1
2,16.749510672893038,44.62177335889387,250.57005990245648,57,0.5359545699568262,1,1,1
3,1.0102785105422987,6.696043857047759,560.0054574032717,42,0.6607716989451966,1,1,0
60,12.860535950874455,60.82972563607986,364.6202149100425,68,0.43880269067313415,1,0,0
30,11.843345650410619,118.911471261474,164.06812627568289,67,0.3131007689600337,1,0,0
93,10.017010306850548,104.16978623927369,566.0880676715569,41,0.7307252200966505,0,1,1
33,8.75468845940261,96.75780410633294,405.13493040959634,14,0.4945582844164109,0,1,0
20,22.539383466604846,73.79902615762074,370.7503514598829,41,0.5538270651251284,1,0,1
72,6.18658287896761,33.152052177581524,40.80120399057562,30,0.15585674303527008,1,0,0
55,16.33721432778823,87.25898383190878,215.71854012273872,82,0.4352830761611689,1,1,0
44,12.612981833151665,92.28404707325208,643.9222175274247,15,0.7868138222612425,1,0,1
4,5.60086692630268,166.97515232329755,92.75090002488473,70,0.3853070724955171,0,1,1
22,13.827369978277465,29.020545836838924,333.30865282118475,50,0.5927181033989968,1,1,1
100,12.068901906032085,128.36168565883017,587.7057413827285,37,0.7644392565219965,0,1,1
6,2.8856301288901793,130.36518266471143,696.0369587245142,17,0.8525074041171358,1,0,1
0,23.25587203110628,41.05309005517736,709.9780918999987,63,0.9089737160675666,1,1,1
10,1.823063428148699,97.73090874915977,698.0914937691703,64,0.7327381091921432,0,0,1
35,5.70962660350331,10.398663586876467,228.91967769195026,71,0.29421132881460255,0,1,0
13,0.735992487435599,92.50957807026674,687.1082728026365,56,0.7202097225668481,1,0,0
23,5.134293116350266,87.88540573911243,330.1176714206173,78,0.5270682009364805,1,1,0
58,0.7322575800045703,14.439387379175223,706.0557598791315,15,0.8847621099964279,1,1,1
8,14.363130578733784,161.89036037496746,327.06425884302115,64,0.574318460522718,0,1,1
36,1.1268682014923694,34.72607766589221,589.780398282857,41,0.6033177884533385,1,0,0
10,22.715622097276075,84.79128132979142,482.95538898662085,46,0.6524349126267882,1,1,0
26,12.339611016613176,164.7818650779616,523.6331682724198,47,0.6360202604477166,0,0,1
77,19.772329893137677,80.80116274001031,117.51441388296597,10,0.45162577634720813,1,1,1
13,19.186100874217985,119.61122884751572,57.918760131297645,87,0.22827220015003222,0,1,0
7,23.011305734926133,36.08245285474954,211.31012282121537,32,0.49942369922765384,1,1,1
4,21.64158488901031,63.37690011115491,311.4370320059604,60,0.4985647210787715,0,1,1
50,14.074617842170806,123.34943103131242,150.82854354507384,53,0.3055704240653987,0,0,1
49,20.963199387050736,2.6677417806074724,423.8081326929505,6,0.6504358428728965,1,1,1
50,23.338150041147905,89.50873547805976,586.2928513303708,54,0.6398012439533678,0,1,0
21,20.175277301752953,85.0559165105978,294.09893220838944,24,0.5983299634707319,1,1,1
50,19.071223859933745,23.470646829114937,291.1366515513446,86,0.4555972877684315,1,0,1
38,83.0,227.0,779.0,9,1.0961359404096833,1,1,1
57,8.778683024712706,22.725513438876135,169.59071296341142,5,0.3544096860144535,1,0,1
85,1.0824125277809893,103.6557318450086,73.85124843489686,32,0.2279034235236522,0,1,0
38,11.690978126986039,64.37670747576695,698.1494532859837,27,0.6126539925796044,0,0,0
88,19.07447781589424,2.654194777222573,629.2333074082861,43,0.6174814841192622,0,1,0
40,7.190920607696056,129.20988953826324,63.31968892998197,81,0.33697398658926003,1,1,0
45,2.777232800244718,35.97211748701016,125.44568775530918,27,0.4261000696153124,1,1,1
48,22.952706327473418,54.00927792672999,40.80741042705645,60,0.17218780472969578,1,0,0
94,11.412008147777058,150.2525999216701,690.9170169607414,78,0.7626874406067772,0,0,1
33,4.741366369062002,107.7887351661461,385.1381212921186,10,0.38480233692876337,0,0,0
49,1.4422434759001197,120.45432562536485,177.3640934768764,19,0.32324395003566553,0,1,0
36,0.38849023061352206,151.32423891380176,140.25134023709347,47,0.3129561226605916,1,0,0
84,3.986797035486539,21.53129403894545,453.181380853662,90,0.4838950684873614,1,0,0
41,18.782268968865594,105.04410744742444,297.10376413809985,77,0.4135787392025939,1,0,0
73,0.7540615928770622,96.18483931928482,141.1767677497116,11,0.27783148983542877,0,0,1
47,20.727574026853603,94.85045607331838,132.47251314545076,52,0.3731248544769941,1,1,0
36,18.019099187660785,159.6915312428744,211.5468712369914,18,0.4793677156054191,1,1,0
8,15.313606255669715,97.50079069579664,557.6438263502314,31,0.7203619950076836,1,1,0
73,2.2078614406813886,145.41109579176722,412.81217186623223,55,0.7314569768987984,1,1,1
8,2.8478970388218654,102.58344154202744,12.101220363493193,16,0.17718376059522306,1,0,0
11,15.372204943494882,135.05644152937074,209.85703062755655,57,0.46150330236013326,1,1,0
13,17.78427943378589,30.739052420108088,616.2275413168688,75,0.6249801529303988,0,1,0
42,15.87637061475391,69.83574949473253,493.41316430491634,85,0.5500930244606111,0,1,0
56,23.50310939358608,143.4563534037073,591.4911940044855,23,0.6792246613411522,0,0,1
6,13.023684127860449,155.34565206897636,403.7657070091789,3,0.6323241106179613,0,1,1
2,8.975860466975043,98.95133085410836,314.9293314148032,19,0.6225324694297478,1,1,1
42,17.970540675871415,58.79353281607815,101.9565445615177,32,0.3243131229803168,0,1,1
7,21.074537181676675,60.67138856366746,92.92611106738559,21,0.11868562680197677,0,0,0
8,16.920472032759,95.87072845163915,279.2949934627919,29,0.39278744115625985,1,0,0
62,18.07711078498573,115.34115210696541,281.15029333532283,53,0.6071776606430687,1,1,1
29,0.04608582542005113,38.8531050429373,246.2725830627987,80,0.42597183308142783,1,0,1
82,20.715987388538167,29.1042391676768,177.16677203866882,65,0.16668453514357834,0,0,0
3,14.598231428548628,22.972730438667874,671.6614103046694,64,0.5645617651989284,0,0,0
14,12.23428534286596,151.64037601415356,671.9973084944614,77,0.9483118324744533,1,1,1
30,18.937733574456452,33.184414560673396,454.6905874630248,78,0.5951559195513482,0,1,1
52,22.534132720474055,44.23609397056336,289.01785220169876,57,0.2679696086424243,0,0,0
37,8.870126407974707,104.78541506904644,333.7752885112393,51,0.5416717319525721,1,1,0
31,11.51885934556265,90.32625725147156,529.7876638566979,46,0.6923727991956371,1,1,0
100,18.505448265195433,130.92669127583775,651.5404600888378,45,0.9191667038335462,1,1,1
95,7.881715952741897,47.52129023881776,218.19441166574407,43,0.4100226384231176,1,1,0
28,13.12371002448403,114.05052618852234,50.54474082091464,4,0.3176523890172725,1,0,1
79,1.1371512529982128,26.863701389241438,427.0320161274053,73,0.5656020545188299,1,1,0
99,21.718063361252526,35.24445751823424,284.9829138289552,71,0.35868885563437514,0,1,0
83,16.08576780075068,154.7406462575703,306.23691652500435,53,0.5529709159262657,1,1,0
97,5.073302915484421,129.84638298490563,358.9098833277666,42,0.5778644730087891,0,1,1
88,15.84054471679126,91.87732603529041,216.94796519114894,30,0.3392138669389172,0,0,1
77,18.192621158720307,49.360214145543885,98.34639303054075,50,0.3152597323150651,1,1,0
93,4.689770840055423,82.73488039275085,180.37523455042825,4,0.20164195195862197,0,0,0
24,8.276499288786475,4.938041577899089,684.3783698255551,66,0.562137886478052,0,0,0
62,17.1763309405982,59.3426725873211,675.2232763445526,88,0.6915885433214273,0,0,1
12,84.0,228.0,780.0,32,1.0977653631284916,1,1,1
78,23.30098396321419,50.42386010529357,402.8048360305632,27,0.36483110409125774,0,0,0
52,11.301497472970919,95.58394492096468,293.19818531933686,38,0.40301204437324484,0,1,0
45,21.419146383354565,66.34195244449693,336.16767905968,3,0.6206093449771461,1,1,1
55,12.922356384382525,108.37044366334055,415.53406373732855,30,0.6112784252344208,0,1,1
78,0.2992458423699924,126.63919249287716,85.4624400175181,23,0.25221549141783717,0,0,1
18,15.5914010488467,49.739395288370986,300.6684747041334,59,0.47991712034592604,1,1,0
3,14.805209616216313,99.17080014524475,79.06484463908073,53,0.33146388346713673,1,1,0
1,16.05750080396377,105.05867303725753,565.7737814147456,37,0.7320327676952293,0,1,1
71,14.852662872108514,28.666414766951153,384.52167527673936,63,0.33437818641213385,0,0,0
74,21.60241412714238,53.06495529653993,158.3879172081765,57,0.36714647927093325,0,1,1
25,7.263132655167017,24.459480653422613,116.81375345298085,90,0.31229489659535226,1,1,0
7,13.846246471222814,165.0643630199038,99.65012768754669,55,0.29102607911824957,0,1,0
29,23.30468644423813,44.62962836943849,571.1494768152216,20,0.598207497392614,0,0,1
36,9.61542018651252,102.72918282221796,438.6714234485433,38,0.6259130558898209,1,0,1
23,7.400244525641037,49.04252189802596,138.30050238584505,72,0.24584520270783963,0,0,1
45,2.8831128802978885,25.188566547965628,341.95465045590146,43,0.4954812481252717,1,0,1
5,19.985298989000597,125.75177738048761,45.544799169460255,54,0.12232343646433348,0,0,0
74,3.402927773077205,60.80961888180168,155.9678907397914,13,0.4672571228816268,1,1,1
42,22.739943929504015,135.22924337065703,329.1307377904527,79,0.5599900894914052,1,0,1
22,11.878757920104125,128.4958328587269,118.15667637687103,79,0.48194874996917053,1,1,1
83,15.8797690351762,141.01124748528966,180.17987505492658,74,0.24128884869080017,0,0,0
76,16.03229815186931,152.27151856984744,577.3392110576914,14,0.77222302127649,1,0,1
48,7.757810253227565,83.25591577695708,326.60144363414275,28,0.6216136136108563,1,1,1
4,18.876884609264255,125.60069168262586,298.9344162491778,20,0.32848375530958085,0,0,0
25,20.032095373056666,78.08042845704412,547.1042643007715,4,0.5998865436437532,0,1,0
53,2.380986586452493,103.9900822653893,268.23474681238275,52,0.38669937960822776,1,0,0
92,13.248292292399391,160.09240420305537,11.211501663999766,74,0.21563612481313638,1,0,0
20,6.528278154339434,111.90957410442621,551.9341969161999,16,0.7236699933443042,1,1,0
26,10.913660082277964,135.1248056514761,232.9734949243604,6,0.37965462060451327,1,0,0
34,5.579225954998626,43.53669852115876,533.3928971715054,39,0.6638462183724424,0,1,1
57,17.876299569639855,145.3931066395198,248.56241537343868,73,0.5001821606369736,1,1,0
41,19.850274103615117,55.97342040750387,685.5421600671774,77,0.6982351790616067,0,1,0
2,22.34755992834791,30.046404114066934,672.8075583667977,40,0.6713686400728638,1,0,0
42,19.18980320300531,138.5693138039495,428.36318890822355,88,0.542434381301663,0,0,1
75,8.316072664364832,75.22487508196072,218.8850369711215,85,0.22871241398823808,0,0,0
82,2.10865249785577,60.72185913740902,311.9989923754712,61,0.2941093425622424,0,0,0
17,10.211418500210586,125.47108151318099,96.97895472811696,77,0.3624519000780874,0,1,1
59,7.531988797943663,119.33496991409824,691.8228416308658,26,0.8426420515889351,1,0,1
8,6.005556901095501,129.29994180926445,561.6350157515668,65,0.7428226913471115,1,0,1
85,0.5919262820379947,140.23839655253417,587.9228388601585,72,0.6704869168424296,1,0,0
55,9.755642256074871,39.95280018240995,530.6866502919333,70,0.5599860489086981,1,0,0
58,19.155819996653644,138.81569303936504,664.0429548862772,54,0.7346004088942854,1,0,0
56,8.511042881512543,156.4708562138643,410.4821192583051,55,0.6377941212336933,1,1,0
12,3.7149360431305967,157.45490906911704,657.0534940492201,39,0.8385385078668506,1,0,1
32,7.817927478404364,14.427046237577212,268.81107691087107,48,0.42968041151958747,0,1,1
55,21.345263864661515,88.57520343501854,294.2323046363494,87,0.40092302619891473,0,1,0
44,15.627061845446342,78.40553482202776,622.9173263556345,59,0.6611464345992111,0,1,0
22,19.413704450528723,127.38536802974379,281.08196029792487,16,0.5151898241716457,1,0,1
85,15.387680478289802,83.18551604879188,382.30181402112385,17,0.3681906821101847,0,0,0
66,85.0,229.0,781.0,65,0.9993947858472998,1,1,0
21,14.41680537491029,140.13175969528248,415.85420917293925,37,0.532483804239878,0,0,1
71,0.7268375551953721,130.66928821752117,643.9783613607682,38,0.7099411215224359,0,0,1
26,5.847675396081387,130.29555552082877,698.2611529844853,87,0.7547567420114702,0,0,1
90,18.969906966232987,120.66566662609327,364.92974291352124,42,0.579049558106785,0,1,1
99,0.13986034875868825,18.463251867510607,48.81579689241059,27,0.15182735023198274,0,0,1
34,5.978064969687971,60.09133883237241,83.98934542018328,75,0.4085668303491773,1,1,1
91,19.772598622454343,89.1751293708605,410.32522838023993,39,0.595640009451808,1,1,0
87,4.972028131761063,6.026904036328224,348.42093951781857,19,0.38860080058340707,1,0,0
53,21.823179450099175,26.275754187239322,573.8252420052113,60,0.5881835857443154,1,0,0
98,12.665902539308973,163.73895245016678,390.6545834134181,83,0.5270545252758255,0,0,1
30,11.530740251723243,89.0114020137208,131.18699279857842,12,0.2667732585217991,0,1,0
67,23.738924948089945,46.47779703443462,138.82975028245463,26,0.3472670403046255,1,1,0
52,22.981992119858468,138.7568901861584,4.344543310410822,87,0.19772173849897165,0,1,0
29,12.055707689533596,44.473992482088946,346.32023921181144,39,0.3131021907760388,0,0,0
44,20.123649384920572,73.75495212116712,69.90089433897917,60,0.20829924364411995,0,0,1
78,10.220403809407365,6.789988812426003,336.8865418494097,29,0.4805561331038901,1,1,0
49,21.353488668261267,58.993738340311026,679.4923835271475,73,0.6955198444519717,0,1,0
71,15.793111929896353,106.6834418523322,320.96194783567375,86,0.5335976799260511,1,0,1
42,2.799065522686284,44.7562354916487,497.884353268834,9,0.6352588551404599,0,1,1
40,23.35238790220358,50.135652829113894,547.5235148323122,44,0.7825555869101849,1,1,1
58,20.035230587597926,153.7998434125991,563.8148615899563,9,0.8628529419300378,1,1,1
